,U299,U300,U301,U302,U303,U304,U305,U306,U307,U308,U309,U310,U311,U312,U313,U314,U315,U316,U317,U318,U319,U320,U321,U322,U323,U324,U325,U326,U327,U328,U329,U330,U331,U332,U333,U334,U335,U336,U337,U338,U339,U340,U341,U342,U343,U344,U345,U346,U347,U348,U349,U350,U351,U352,U353,U354,U355,U356,U357,U358,U359,U360,U361,U362,U363,U364,U365,U366,U367,U368,U369,U370,U371,U372,U373,U374,U375,U376,U377,U378,U379,U380,U381,U382,U384,U386,U387,U388,U389,U391,U392,U394,U395,U397,U398
U328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1030344969905256,0.15273511510746007,0.21707719726933436,0.08885375672311188,0.14632147387318986,0.11209927726508777,0.14169662681733594,0.1879222239424011,0.17132628946336698,0.1760646391454417,0.20074097707534713,0.07897875329861052,0.1345804430930868,0.14983621344580786,0.10187427046703477,0.05844411265792056,0.16445152214763717,0.07936016387751572,0.1394461602191886,0.18515747397897486,0.21112567426364265,0.19783525638859872,0.2025175146173042,0.1902838620600369,0.1862226950884503,0.19346026123286958,0.16194990131296622,0.2172311784133453,0.04815458453483297,0.2439322340236455,0.11895093402128348,0.13927583017153788,0.1915697692400716,0.17046932863704853,0.16234517033102763,0.11505616740999942,0.1440738220740743,0.11469032612736511,0.17922347667647096,0.12815101758732808,0.12029946097237,0.1863413778262479,0.1894453644060628,0.09823420089214704,0.10041230769332199,0.15248426589077907,0.19433775963604813,0.07209831865386546,0.12639758515102686,0.09199571485831633,0.12558744648464198,0.18127680010210506,0.14194047738000098,0.13845467809461245,0.17414860558986736,0.09118743773197502,0.17717970080077214,0.19705122151027582,0.1863177070251485,0.16505720391622317,0.16678235742092,0.1577580777557049,0.07353677967963468,0.17831438722074716,0.08206421346787046
U329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1156555553869947,0.1314675491443598,0.059537319430920686,0.1768568302854419,0.06033328855080799,0.12418230956455258,0.16122313529541696,0.09419698372839298,0.03773170157847569,0.1681395094630721,0.039734777879932306,0.04856177983981988,0.06419468195458806,0.033678115888037506,0.018912415486323095,0.07621568375828021,0.10757989126287364,0.06248354997400203,0.09724412269659863,0.165596725794491,0.10933237414240293,0.16539517227032383,0.0902776216661838,0.09147132495823766,0.0965192664748398,0.19426752789740787,0.12192136532907075,0.023300633303967908,0.09953118983609381,0.11049599613401123,0.05925696622152548,0.12042434318651773,0.08882162675669236,0.2844196040309375,0.05132753571691628,0.1522445026666657,0.054324854901306695,0.10218046222563133,0.061797482413618,0.04853107171834436,0.07708142637600858,0.12734146355584905,0.09376143049099471,0.04899313600449496,0.05891186673096787,0.1941222107805262,0.007905878909745137,0.03704489166680747,0.0376984281475524,0.0408791410754078,0.06931244093589446,0.15128736157594289,0.07048575405817625,0.16694488577447059,0.04850234262458231,0.07994481488907439,0.11371377573182921,0.09400083602525473,0.21233873054412605,0.059009183975703414,0.1647207474974669,0.018620782265064365,0.34750842195006393,0.015201296851898975
U330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5080336588649147,0.1959946461608586,0.27473566368151014,0.19205235345025898,0.25682233316953457,0.41030179406202677,0.47475717775315035,0.2115414322712447,0.45926267457380665,0.30739806730287456,0.23019870213817772,0.3209487413609878,0.2846764667821619,0.1272411280728324,0.27316865103105503,0.1408652751497071,0.23930053179130337,0.20002330529233167,0.48873217678494757,0.6012175856896884,0.4628048805101542,0.4721173542526091,0.3632174166742617,0.4006121800914678,0.3423232083787048,0.5559549877346996,0.1287129457945722,0.3491015852570976,0.17012369275116562,0.409960169597821,0.3924493142139456,0.41034054264483416,0.30647562353361574,0.2760991098168926,0.25677692664977503,0.2043372940613537,0.345698086715826,0.3936613092016776,0.23519800467348217,0.38728889142960937,0.4040547696335001,0.20570290253119036,0.20921295776751936,0.34668813526650294,0.6064667221814611,0.1353189520765523,0.20175102704628983,0.21265505820593267,0.21305981051463316,0.23000060600534547,0.33393779006243873,0.27938707694654186,0.36859396630247426,0.1790669006482455,0.3404807911473778,0.4775354277097858,0.39073760651254874,0.3656884368377507,0.33464090115721634,0.31649546693769487,0.1621912940440935,0.35062676094217654,0.2193487880566239
U331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3139081397020635,0.3832254279541995,0.3940296048137634,0.7560137963984055,0.5712957264444958,0.5298917643100527,0.31337566235088365,0.652090790853273,0.31573740105799925,0.6751332425240062,0.6040700840038945,0.17744479082652279,0.1967743364117774,0.565748363471719,0.1176858291458945,0.3730158963437449,0.36077076268426583,0.6466945210731542,0.7170351151276472,0.7885059161377199,0.8521419229797924,0.5308712305222659,0.7605488443420119,0.530017559442272,0.7662989738964082,0.1863416931588239,0.4754637790618246,0.2557848383366307,0.37830179006462755,0.8839641605715756,0.694018959972442,0.6623247169556814,0.21762885309236857,0.4985389015792143,0.48454283855956426,0.488346317132866,0.5749795418311417,0.7714016905138729,0.8430678344568534,0.6567193021319007,0.3418028118521619,0.5431679799375022,0.5732772000578062,0.7458477100528381,0.18246970988257694,0.5993870501903779,0.44138654165788915,0.6568785675914802,0.601599057026056,0.534664603393419,0.6052811329974978,0.5664959965236454,0.18753463218706187,0.5227165485178108,0.7595711745060378,0.7204967805060122,0.46447552258059377,0.6367036558250813,0.5735107899235766,0.24549743182396636,0.42060232976718176,0.15289497410223862
U332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16344544053767157,0.1846355365313519,0.17861610831564612,0.23843325199056273,0.2181964919178074,0.08994380476856838,0.22122315019880318,0.08143439165124296,0.1458576922264687,0.2625195106499578,0.08164494360234538,0.05801741343869624,0.14301445056717285,0.028907980055154166,0.13201432942284608,0.2891049129552042,0.21941396433561566,0.3686003634870799,0.30489825213622945,0.3467425469037077,0.24318351880462166,0.22857540558860334,0.14810656442307463,0.2646663084585697,0.07732507012340177,0.17560538713435633,0.08287789300222252,0.14066852282050077,0.24606880489683,0.30281868600906814,0.4632221669033871,0.0976508145458628,0.12868347285079315,0.202980901357142,0.3262020900094547,0.1545041573422897,0.16327913133752955,0.209894878576974,0.21662164358726696,0.09773447396476993,0.18217478629456413,0.21245841039732494,0.2538594071202802,0.027381460603620515,0.12372068663223316,0.12373102123687954,0.20099475049282595,0.1536509885020423,0.32112736982530976,0.1898891070384617,0.1401583820795266,0.05114185805859443,0.12194417225217771,0.21841411396849222,0.20164414303376263,0.1421007347889301,0.15243482093853755,0.16350327361874376,0.06940241432634892,0.1986156615573281,0.05075994488780056
U333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.17632515135753876,0.26932877014683815,0.3528376752355223,0.2984769233742546,0.4750728838105809,0.42976854220078814,0.21357136692595866,0.2974449782381918,0.39011758882439035,0.31794047399279307,0.12684262510406066,0.42131378190998553,0.24459771379849135,0.46256365655092335,0.15885751470849183,0.43754099787077355,0.35743717232533356,0.43964215797137923,0.364082505010214,0.5018216762043568,0.5289072552180882,0.4386849971594466,0.4505495357540744,0.13931382337080014,0.3472511836833802,0.23386374005560942,0.2867260625877197,0.4075886449271223,0.383962278302292,0.5056269464203148,0.2758932909206626,0.39077325361509285,0.23568404168416987,0.43091559542644076,0.29205007959297175,0.20336481074075588,0.27880631676222845,0.5213186612141052,0.3368298941644636,0.23481220190231133,0.25511970271897555,0.3225803463955097,0.28952008698233117,0.2692402254436584,0.18790127135757534,0.2743130474468669,0.3118711326650991,0.40730305675428624,0.37889705859238004,0.4304838578972229,0.29860964845110805,0.3570249688949638,0.4398424889942871,0.3848326090634908,0.4503363395233217,0.4330463830892962,0.44273112059074166,0.23386717724049177,0.49989990973069387,0.17630294270379257
U334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.34088230650680784,0.2589932322811651,0.20514559251104234,0.12876552841916208,0.1946452448613834,0.10934672635663573,0.2717358097217244,0.2504511943943397,0.1678980686098285,0.18654674741697772,0.232040328081981,0.05026508153601565,0.1489335959522262,0.10714482125737744,0.19533288532047735,0.1940349027890455,0.2740501863868247,0.3068562080679901,0.27411414474028384,0.3615977488697431,0.1909322267422925,0.2613301087775478,0.05695511770814075,0.22811830677252987,0.093243689190225,0.2201909608743202,0.33503552451863206,0.3609783264160266,0.30857318032827075,0.23207179404961978,0.24824685035215002,0.20302684192401066,0.19271253786689263,0.28983642661567477,0.3345534352013932,0.31912262038992967,0.20440808928631693,0.1495827275841296,0.3314896105362774,0.18378037693669425,0.19952430125055184,0.0742940607388847,0.23544379082351172,0.3038519291814177,0.3696463900881467,0.34305161033864046,0.20594870526284378,0.3842082110858977,0.2110079838487,0.07907017466561822,0.23354282268167414,0.22861971317434082,0.34006451162319734,0.13764829523124156,0.3017265140636203,0.23723928649430986,0.09709949207694175,0.15671369791376807,0.1390550760925411
U335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.34901301436585297,0.21281823159723884,0.31001386946469944,0.3024179513143348,0.16557147321243446,0.6532346403158008,0.4682636254427244,0.12032583216813691,0.14016000518394436,0.5183074386983777,0.24795837342298463,0.20828066670719023,0.12112015162046108,0.2824565307670045,0.26007518752849035,0.5429380038438374,0.5989412131228734,0.26534884962669636,0.5891578079195241,0.5127303060365204,0.4104322291532363,0.08216411064714342,0.24988600005671588,0.1447201934091522,0.21857272108218562,0.7623786457969697,0.4688197137512012,0.6691526404756428,0.1686212019513976,0.6997616116716336,0.5010207096177983,0.3213564899742605,0.5600251817330786,0.9452275191567768,0.7301299409573281,0.4676275549730137,0.38595214239938047,0.5711668868347243,0.34103168212766627,0.31207844269790685,0.3232711422738121,0.6345676502372728,0.3702135973372317,0.6855573111755002,0.624631835165436,0.21998694411665878,0.4889974371339762,0.4681464679741715,0.28524692511883964,0.41849178568552514,0.47277062568651934,0.5762610571801462,0.3768643984721737,0.6140428959125859,0.5008069270318887,0.1795352201426704,0.26267588086768434,0.1425601423384087
U336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.47537999953663973,0.30106739734124904,0.5064750929245528,0.22038644863032972,0.34844611001076986,0.4009812104217182,0.28359977023500504,0.1398747308678979,0.41881094746659625,0.20466015785263317,0.397547453160636,0.3297632042885246,0.5759589400579334,0.5466301656997088,0.5182642051611679,0.5409425509714356,0.41642393602856953,0.4843291842000566,0.4644053585581545,0.668503856993603,0.16343965676909647,0.4227718719362562,0.20681241809472545,0.3612223586218296,0.5122241662209703,0.48752487040165915,0.4273457519364053,0.2935720869593178,0.3525253822059587,0.40399909555812774,0.6002734007479865,0.3872829165077713,0.3019854551713658,0.5007603454149819,0.47783183250921485,0.2555682475304043,0.30115001445581024,0.37858155508850283,0.5539833223999223,0.15994864842882484,0.3247408425539906,0.23910648080484823,0.308545490899691,0.3509175928631871,0.4031684642783345,0.3832342972125789,0.5827432143378264,0.2594215171678578,0.5011281822149901,0.632839803729594,0.5920636847171147,0.5057632044825159,0.6114853332762692,0.49268611741500884,0.2565608601039422,0.41295605978005984,0.21420562601815582
U337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.15968186622349306,0.4830393673373679,0.2266497421969111,0.20555218044647147,0.3260541405360188,0.45301544610338457,0.15983778128712844,0.23913662214376244,0.08184492125940794,0.34582731936256134,0.17121598773869467,0.5842251525145039,0.6411034559397896,0.6303744436215138,0.49290735045013767,0.4669951337218393,0.41771660582076453,0.30981174139792217,0.6254151799091542,0.18721877867816203,0.37507882046597096,0.18168809309658715,0.436137289337877,0.4052838350945797,0.43624878077149526,0.33104334741471875,0.4008192824510921,0.1920329297068138,0.1926299129203112,0.49613908260485623,0.2626051371423809,0.185566186877095,0.35231052326097767,0.3813727351059766,0.14855722893335502,0.25721862751061464,0.30147483993346935,0.7051188943920425,0.052767902234955706,0.14918963302928104,0.1984591527148756,0.2005691312670146,0.16985008082442868,0.39375223130526826,0.2489194621205676,0.36177978105046626,0.10499951439571262,0.38092786093633657,0.4675771464175362,0.39905233779146343,0.3227825807415642,0.3209340794116704,0.2826035863199849,0.1745619351215127,0.37047922076921613,0.3227258929006448
U338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.48761214886277554,0.3011277327154672,0.38686173397072077,0.4010694295244958,0.23963286036564652,0.35292829637104334,0.5738102129031022,0.7571952818066486,0.44743617499360583,0.4067568516559272,0.4123980155259356,0.32525583187026536,0.4450114083534093,0.3329697054587383,0.5262005615331873,0.556491720309662,0.6645818837689768,0.3990661611927045,0.11671611207977999,0.5302422308421073,0.2063216391260735,0.3078944660504777,0.3604506351255696,0.32676834956167605,0.3412921336906848,0.2583304080302785,0.6989995992259714,0.2635346328665201,0.45579005786517474,0.40619488534174836,0.22334494667685106,0.3856263162774138,0.6273619406696712,0.5895200810972904,0.21490585992777628,0.45368409850334424,0.23121028322683468,0.7703900295714425,0.35511601291840905,0.20447015819105796,0.32514852441592806,0.5985958440381588,0.25022530410998517,0.37232541531671065,0.6420290075230758,0.7766594608062682,0.5376139763088312,0.43580374102807606,0.4299799662104458,0.7444798640806717,0.5100360252080595,0.5443079949543403,0.2219168826365724,0.5215868837476498,0.1781870939653205
U339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4353629423378391,0.4425936897722998,0.5829770123719743,0.2665810336435354,0.2642972200951298,0.5728066274462258,0.1695661977992097,0.5793320601154873,0.4658163066736985,0.8442977202287358,0.7395769450893167,0.6992720206314771,0.751612729633303,0.7242655126688035,0.6324197301465728,0.5572759592237975,0.8057159544288498,0.20545084035494202,0.771679191401367,0.3996246397775744,0.4913938103734065,0.596644640259554,0.6402545158549191,0.4595681403794015,0.2646964209690815,0.4214533042672328,0.3387428632022001,0.5230731233851863,0.3988617195775141,0.2684155863437205,0.5586103291357002,0.6342141868367356,0.32858169953571464,0.36038511427880743,0.6449559644018089,0.6775119611021914,0.1589708625084731,0.41814377739964037,0.3012747009771829,0.3686922523444742,0.5022121293896173,0.508722581615459,0.5737115790155363,0.5932125075148215,0.25911118310444464,0.5320013588528116,0.7617801840940516,0.6331809697341849,0.5905606430100223,0.5178929288171932,0.5860669050800217,0.2525997515559444,0.49416120478736364,0.17183944825858283
U340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2955396834832461,0.34490920031502276,0.2737813348439234,0.20300792204293658,0.3953415655648896,0.10313675559139042,0.3113950998664051,0.23905890595068172,0.37977854840012926,0.440787625509135,0.3259052804472726,0.34545527162352324,0.4267870708353696,0.33350477583612564,0.359504037450208,0.39068925526918474,0.11096771373407037,0.40160705337146674,0.14115400520624435,0.44549407677590314,0.2919349154616533,0.2845064157150477,0.26155919647168974,0.26212742703643427,0.2089036717428299,0.15971056213558732,0.2492046335104275,0.24442839748117662,0.16706842128086435,0.28532248148789513,0.2853512373582332,0.1561226583546448,0.16730841115676579,0.32986939251218544,0.297826574452578,0.10114600473164828,0.20336821569443442,0.16911564378734367,0.24164982435904053,0.2994548735097201,0.23374197675254846,0.31277239708610055,0.2955572218983252,0.12014831350011872,0.3190457764878712,0.34342615581723607,0.28058595181047474,0.2493772367858771,0.3058460968711083,0.2574786032561227,0.1295662862886303,0.2630922918315031,0.20634045459410288
U341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5504639395229254,0.20078018929643957,0.2424765802555585,0.7003343768878294,0.1320812955149221,0.4205148882353207,0.4025861717593168,0.4498025713462444,0.3444605153909189,0.6119583922291439,0.5349612121709421,0.43763560630393594,0.622354956734114,0.43461381350767536,0.4681162714655129,0.4772012572753649,0.42350069607668644,0.1957322180416254,0.3054100209882886,0.7462040189900514,0.514133692423044,0.5790325740245849,0.25680413891622533,0.5052387174170703,0.456889475369044,0.3603540536413881,0.4819473751211668,0.7011832496465727,0.7951703432747943,0.45115779192732164,0.3016067844517722,0.49664961587764006,0.448097072218341,0.2861811157378996,0.1998832977454173,0.6377277975741577,0.3304617053257362,0.597843913221238,0.650485164957484,0.2916258796206956,0.49757016056342795,0.4967368255606902,0.1673704254570518,0.5600435976392752,0.5128300059036688,0.61032602134202,0.302966910012086,0.6450029766630654,0.456709371687231,0.23019400868373013,0.34911128218498216,0.20713319984444556
U342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.32591801680227334,0.30009059422338547,0.642543090658873,0.14354947502364124,0.5176256351261287,0.3283316317949522,0.5737747479580864,0.49934509411967315,0.5646595662624675,0.603711798884335,0.5958938150311127,0.6801903486421806,0.4592585753780764,0.6154381320308789,0.15358190290836538,0.5010234759752125,0.2484854527130889,0.4870529081264822,0.6272138428314195,0.6535425622978654,0.5577301465888248,0.4158535130555733,0.4372391232918979,0.3854592976914943,0.4363376359243121,0.38619108509015454,0.4459518542481273,0.5767018592882776,0.5223735619555057,0.25517277230582136,0.4236435045273302,0.3871605613578091,0.4311919666304474,0.18952550499832996,0.47316088762125785,0.27501210262547826,0.4263278951145303,0.5425959063298332,0.42313115725302836,0.4781875692898127,0.5200099015535383,0.20074372199033536,0.5697861227584686,0.614732892696778,0.5944519449886805,0.4541433488250982,0.6402065092462952,0.4875695143722236,0.2531935157018051,0.474926639118508,0.3208643594577105
U343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2594819886855541,0.34839185468836115,0.10582990082834431,0.37820513299138353,0.10419091912032115,0.4083544656246483,0.3431861723388467,0.31933695062895273,0.17531864574821476,0.45263084928122804,0.31060194102589017,0.2064968996830465,0.4093574455492859,0.1011783016630183,0.44674791728296853,0.15381163553450333,0.6677465188699339,0.2404637881042632,0.3211303423821029,0.39448937399159173,0.8978891559035106,0.25877151609861243,0.1801192396954082,0.3439755074285345,0.22093453517471495,0.10753875339428844,0.17415996324961378,0.158588290231528,0.10529637169798563,0.27118956288129925,0.14334669316475868,0.357433338790799,0.08602566720779821,0.13894956675654418,0.11854380042195659,0.17051361569328657,0.17570776946577438,0.14774974774186173,0.17893527163326198,0.35663046536735554,0.08455544334554148,0.550623854125909,0.1822849736723861,0.3052558398213623,0.1891181736276562,0.3582644921474301,0.17617585252537932,0.23267520244612921,0.46551231414849537,0.7782594952520633
U344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2813374178883871,0.07300269343297802,0.23088291910074202,0.1377857974698403,0.20590594877626717,0.1910506365025913,0.2033626409747679,0.18708336244008403,0.24941648491518742,0.3606743379412495,0.13889509059910046,0.21267113069499763,0.04911708609043806,0.25725053089714833,0.08260599115351432,0.23056402328418327,0.2041998024761456,0.19325242248676494,0.19248462550130307,0.31294849402618824,0.15134387842417807,0.12133766316963328,0.1522313855044306,0.15099110169114227,0.15224396768319948,0.19890224436936715,0.15308306611778913,0.08975234856995652,0.15299813910639704,0.17607799211295172,0.16998648778382472,0.06450394177417197,0.14958844580249547,0.11351352762353349,0.16941346129649637,0.19690838329468338,0.1274765080745887,0.1754425863386785,0.1829692679154377,0.06384871018959182,0.23386309070454378,0.16924993189607623,0.19160701454618523,0.12257866518315626,0.2081390556723782,0.1453619583755238,0.09461825206317898,0.19792784080437,0.2014657783549452
U345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2819578342291116,0.5320867883801345,0.5236301949992419,0.6441959845593096,0.438600622413177,0.5720309568915768,0.5226750918128762,0.5952729548643383,0.6666314265794777,0.6248556039400528,0.5702721136225835,0.17556178210030712,0.5943462446491967,0.2583620895599435,0.49170501521663745,0.6387468000802136,0.5002432220878714,0.5443409618610674,0.4422465142950596,0.5770275223069546,0.43448608251902254,0.4367286156778299,0.4603521711093704,0.49917046977722024,0.6880207782244653,0.52752719389715,0.3489939153604484,0.4026337162520979,0.4938389814240821,0.30533333749137687,0.3259739106727638,0.5989378966462345,0.28730679813608845,0.5153250996566463,0.6477689324046578,0.31107154441588974,0.5234135692358585,0.6397268952073842,0.31926960757483275,0.7334027922666025,0.5945819640743367,0.6902592393642725,0.46959470318009106,0.7177456931711171,0.5397557668276196,0.30393382205729114,0.5498285886914558,0.35361905054833076
U346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1499993614687052,0.1264476132376411,0.16290109427858654,0.14944747734782984,0.25471644956643974,0.10376467188587175,0.1564049858319798,0.2936542092409476,0.6182087395013698,0.20406083097978633,0.04643372128459911,0.14231591962063675,0.06988312222330705,0.11053431398363413,0.12872132022008678,0.12064371686761866,0.14049281737505934,0.10571815577160652,0.7329923204850354,0.15486070268565738,0.2918421466760362,0.28162444512024537,0.09300640590725448,0.17493305266161735,0.5120460656679736,0.6192922080133161,0.11539676095456111,0.1393956491520441,0.12844157406734238,0.9222228592066088,0.11405277284656708,0.07609940919059635,0.0998338496461778,0.3768075769728325,0.09497153112872467,0.12641997185056372,0.5182128430301113,0.9737888753452922,0.31110784435344485,0.2025600438240829,0.2358303509883129,0.7637704794207446,0.294164895089985,0.37101882361615857,0.07616877928399138,0.36832454502510015,0.07840904229445714
U347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2779324534172106,0.5594240368516272,0.4109977878667219,0.532131613310985,0.39162933698164,0.5449777934196599,0.5302295042478496,0.45952147182852726,0.6104911756123869,0.22044629848151606,0.5713589712128344,0.26751297560475945,0.3771441396161637,0.48646899608072997,0.6183833839990717,0.4936471927950912,0.3463225081773656,0.4046077673138137,0.353675771131422,0.5766236893031396,0.33414005686646797,0.2028099067309796,0.40183390497489335,0.6477717058239977,0.26003645001782155,0.38646401421654636,0.36572710547815634,0.34798849881049765,0.12471196258904389,0.40799537150046383,0.21927022333065527,0.32760327228535235,0.4546956700585063,0.5106484895486371,0.4794937599675907,0.4994849039929372,0.2095184003350929,0.46281208187096107,0.5368390852931806,0.4963736277911819,0.45485964415462204,0.4746646230534099,0.5100079950038923,0.24865718549879645,0.48324914845019096,0.22885215628735528
U348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5499616277112701,0.45228792561327147,0.4344529309944005,0.37317151896925493,0.49492521157117664,0.3848993262139579,0.3122153843826947,0.4160547023012462,0.13510251788625022,0.6218570090292308,0.1707776418888186,0.28713320049128904,0.4084722961769634,0.3011988727976192,0.300565852014362,0.17041298363160665,0.18456869880472104,0.3088683463511858,0.2900052915307741,0.22612831186195265,0.1561067506831453,0.49955615252853913,0.2712328171473963,0.14355883247962697,0.12216064149431843,0.4732453290779403,0.25307067542164113,0.09949439826317522,0.3720449901409953,0.1606463346486146,0.23417052039538924,0.4258448931106323,0.1824155841581598,0.2699129716031697,0.4183956252161133,0.13909097618327795,0.5341835285553516,0.4335093372548212,0.4740951928693379,0.27221355227243227,0.34733250752225936,0.32432807389403123,0.19679752899766836,0.3894113553361459,0.1420207794050868
U349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7923005881416286,0.7172195901362449,0.7002645233607362,0.6510847922936474,0.6287833419068679,0.5803950306768672,0.8710430563856768,0.23416210055812028,0.6744368144706183,0.37193311207584223,0.5362982285576104,0.5910121331162828,0.6337448166240535,0.4531157095465834,0.4232146238818176,0.37589066299575,0.36471215338841867,0.5299406416778256,0.3739700020387262,0.25033667669532733,0.6037736626066563,0.5916407659513747,0.26311991783218847,0.32756374890864615,0.5309556418494712,0.7206714599056021,0.14396380241676743,0.4239374228463925,0.25791728057175317,0.30663575652856445,0.4334200488555825,0.4582460281700184,0.47146362027661715,0.6593146328584706,0.24330688098641542,0.6837570429461841,0.7843254889153244,0.7267891056942536,0.5616486524113714,0.5663484837922508,0.5639718511952564,0.31435832122593316,0.6226367769544645,0.32908792257220326
U350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.712878019502663,0.739821619442117,0.6196093660113832,0.6234021263233365,0.4936136918682953,0.8591584540525331,0.22272147670395387,0.5607382467149459,0.2674305374922952,0.557408654006955,0.5676074756481412,0.6282092081801753,0.4630230461690001,0.3623095311500458,0.2877959190181516,0.3066330680463917,0.5320135007169478,0.3817740090560824,0.26531873691384245,0.555376401035307,0.6152526346640407,0.23888596848803198,0.2624785286557124,0.555316629028339,0.897812880215123,0.1472259887942049,0.30064617393266213,0.2905611818674245,0.28541922253758256,0.3353897186496567,0.508655399339403,0.37737988419121976,0.5485421458339144,0.21392157961557,0.5298453063169977,0.754290892099555,0.5917909821514004,0.5253748873479908,0.4905479936339228,0.4833031162859501,0.2589251641437516,0.5556093849353345,0.29698759228010846
U351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7188579702763032,0.651373017440115,0.6899227602335396,0.607708456756438,0.7763220263765757,0.22517174619300737,0.5925080251383559,0.27455321742212524,0.4483547647975819,0.7745895839626071,0.6948923067189811,0.634774341815628,0.32169638556614305,0.5597032751931802,0.43493495410173405,0.572073697784187,0.4958850991974318,0.5365896811484094,0.6941180125939198,0.6783837974465172,0.3708727274710268,0.4954404802559274,0.5914450879512654,0.6803774229878401,0.26123232155217696,0.5567943416703811,0.3466127810000899,0.49985958471380315,0.5758658845391844,0.44426354244776056,0.5362906048259553,0.6515396882004859,0.3290934355747387,0.5882854898526578,0.7477264164768717,0.6926902279965211,0.5822377241302642,0.6145455965344193,0.604677424895158,0.26142562869231595,0.5419875820824956,0.24391809634335437
U352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6433741219652802,0.7103659426046233,0.5149243298495298,0.7782495738272908,0.19361104915155278,0.5702644017928707,0.26235537779455315,0.42594723999033146,0.7428199302647999,0.7010784133097728,0.5923838103864614,0.21070699852058566,0.4134696826168608,0.4366706260327404,0.4680323687018645,0.49510072777003417,0.581216586755472,0.703422508137292,0.613399494097492,0.2873994780647505,0.4205115944207485,0.5918051216450088,0.7281479829877456,0.16095643583452024,0.4988453230467371,0.3966634493907176,0.5440562845766176,0.5427355513919724,0.5206917404956484,0.5225138230536513,0.5172912606452976,0.1720729430182264,0.4587009835904506,0.693791162920566,0.61170251122693,0.445168138552535,0.5481147292512452,0.5197160185877583,0.22066867331956339,0.41728059240468907,0.15241993069051762
U353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6486678548026156,0.47014043664296895,0.6355824108129214,0.19558165107494313,0.8313271186564585,0.2837704360491731,0.6466902777464126,0.5486761317139173,0.5785777605566071,0.5653390123384977,0.48348310400789524,0.3749174820602358,0.3096459995410203,0.5025355142072907,0.4168161610443674,0.28519340293403866,0.48035109524752506,0.5342292278964813,0.2659698806441371,0.3484700118431177,0.6419451128836351,0.4992375376591784,0.20012431384947466,0.3937853844079873,0.35336416017363104,0.46679799076896866,0.596746242638224,0.45348246779413137,0.5183232080975194,0.5086908510630669,0.19422151895291828,0.5631384607408456,0.5328300151683903,0.48500197103792847,0.4187176717558936,0.5558564311090713,0.4768615073811458,0.26683879091938617,0.5470869182811108,0.4031610676450301
