ASV,MannWU_stat,p_value,MSI_pos_mean,MSI_neg_mean
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.2,2529.0,0.07992649435144923,0.006532346415930752,0.0008170344496119276
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.15,2448.0,0.07914308176537567,0.0011781622496678265,0.0001871763134591186
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_sedimentorum.1,2495.0,0.07647255886576293,0.002284082377347955,0.0002942221372237963
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_nordii.1,2477.0,0.07364668835237013,0.0005308887108236466,0.00022590831462215754
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,1727.0,0.07156877409050848,0.0004032893949135416,0.00149993840955745
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.25,1689.0,0.0699439612707437,0.001509488428741182,0.0018405730907975226
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_NA_NA_NA.4,2481.0,0.06979105469350388,0.0004948847056628097,0.0002472369024651485
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_salyersiae.1,2522.0,0.06912696200142947,0.0007878252144285185,0.00034981319578615024
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_NA.8,2621.0,0.06713408458264998,0.0010479458163516998,0.0005510263983446327
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.79,1896.0,0.0601098338858032,0.0,0.00023853924080020775
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,1896.0,0.0601098338858032,0.0,0.0005878820500267651
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.27,2704.0,0.05841638974642819,0.01025249831035212,0.008225542830768165
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.142,1656.5,0.054871854203890943,0.00769847051276535,0.010140050418889334
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,1650.0,0.03927299893645783,0.001120467684485802,0.0020426032699588184
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_bacterium.1,1608.5,0.036193251943423134,0.0027935126409163965,0.003911094172287387
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-ND3007-group_NA.9,1608.0,0.0360313611062608,0.0025709586469494345,0.0033903828313873088
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.64,2741.0,0.03248088894743097,0.0029223707685809685,0.0016152123381845361
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.61,2556.0,0.029575252377522315,0.0029392977598110214,0.00037595089214890527
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Peptostreptococcus_stomatis.1,2669.5,0.029446380470126737,0.0012544759315069307,0.0006480449823041472
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.38,1592.0,0.02940256274368576,0.0015946420120187214,0.004527466085753675
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.2,2479.5,0.028223433786091164,0.0005634046156919093,7.495660027232174e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.1,1632.0,0.027894620107714395,0.0002792008513343676,0.0006504951080018921
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,2756.0,0.02780714185597225,0.00926047364711484,0.005677135747764719
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.1,1576.0,0.02688724834973059,0.0033208546561300446,0.004906479448383194
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.13,2591.0,0.023600724899524028,0.0002730086352534323,0.00012157382890148265
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.15,2526.0,0.022882676921887217,0.007007895832983251,0.00032596346641886287
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.51,2553.0,0.022071833503625352,0.00249414696821642,0.0004601990584143363
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.44,1627.0,0.01866101620130205,0.0027158247103566753,0.0027720403496963673
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.28,1555.0,0.016778348851854568,0.0012205608637404625,0.0023510155890427782
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,1528.0,0.01675277532318517,0.0026511014477931115,0.00486012644558724
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.10,2655.0,0.015823665733717015,0.0010309178423869418,0.000326661467707566
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.3,1519.0,0.015486345116513039,0.015414360764671411,0.023446493609454677
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_nucleatum,2676.0,0.014841715407131851,0.0030212120198517683,0.003911836742740214
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_NA.29,2852.5,0.014058595943684762,0.0051423081960711055,0.0022770791788056907
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.19,1505.0,0.012746769852555937,0.000825736330068952,0.001505519424299856
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.1,2686.0,0.01220640432291807,0.0009700873098601666,0.0006028238997506806
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.9,2702.0,0.011558196127583423,0.0006497266304269817,0.0008465781925921114
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.19,2889.5,0.010217649418804273,0.007886104360158078,0.0038108118838455366
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.11,1531.0,0.008911031076089645,0.0002537688410550315,0.0011925317271839827
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.398,1418.0,0.005291215719772533,0.029171571540308888,0.04273246784629373
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.16,1413.0,0.004927219495534838,0.001761900705281189,0.0037446113957526933
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-hallii-group_NA.9,1370.0,0.0030399277948526975,0.002213425285300326,0.0028096067465151705
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family-XI_Parvimonas_micra.1,2836.5,0.0021345082467136385,0.0011323400898703713,0.0006994411359886019
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.12,1248.5,0.0006586048216255469,0.006347813125315182,0.019709903736683163
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,2844.5,0.0006354759691237126,0.0012936040312070448,0.0012569714013484477
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-ruminantium-group_NA.2,1239.0,0.0005770039156410314,0.0020577603097352163,0.004989010315803316
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_intermedia.3,2917.5,3.617279474830181e-05,0.006724508123515718,0.0015524155923649057
