ASV,MannWU_stat,p_value,Cancer_pos_mean,Cancer_neg_mean,Cancer_pooled_stdev,Cancer_cohens_d
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.5,11355.0,0.05751615213083339,0.02716599513503579,0.029692147649965556,0.0276772131667668,-0.09127192465905577
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,11649.0,0.03132330395393074,0.0010241359027870173,0.0016551516966581761,0.00679182628347807,-0.09290811742434878
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.1,11412.0,0.019717934645601738,0.0030274595147488214,0.005493165139816139,0.026138578386284948,-0.09433204777353488
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.41,11799.0,0.08013259833225606,0.0003712134300149602,0.00045200342785215494,0.0008505040872655586,-0.09499072261597394
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter_NA.3,12194.0,0.3329956796927722,0.0015087908770960042,0.0016357812454711558,0.0013225786337512167,-0.09601725382102237
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.51,14350.0,0.007211951172094688,0.0006675592605374226,0.0020485164932098556,0.014312453584948483,-0.09648640776202759
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gauvreauii-group_NA.5,12509.0,0.537745766282667,0.0019197754433990606,0.0022204606802417332,0.0030877458106201875,-0.09738017806014888
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.34,12401.5,0.4409743921503869,0.0011720764552012616,0.001390483070273409,0.00223304214760072,-0.09780675895742186
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.356,12513.0,0.3272442581411982,0.00032145414411826375,0.000547440718415927,0.0022936969309060025,-0.09852503670064174
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.142,10864.0,0.014456915487767537,0.01025156098021485,0.011331494821680494,0.010713862963911134,-0.10079780235227219
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.81,12843.5,0.6824285208607743,0.00013785699971716062,0.0002090159566259962,0.0007019932883794999,-0.1013670046235069
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,11227.0,0.0031306141876325873,0.0005333247224532096,0.0007670735536949661,0.0022996995975976776,-0.1016432022190795
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.91,12743.0,0.5318172243695625,0.0002830321862364534,0.0004498363699497993,0.0015886099080535635,-0.10500009024727909
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.51,12357.0,0.21175816166877837,0.00018311947457835207,0.00026890408745047876,0.0007804707007741062,-0.1099139439661753
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.1,11612.0,0.10556877733037795,0.0031484210017748366,0.00374312747275314,0.005278038606632695,-0.11267565762610382
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.16,12471.5,0.5048553355441765,0.0007875505444554767,0.0008794442237329478,0.0008146340944172385,-0.1128036254647661
Bacteria_Cyanobacteria_Vampirivibrionia_Gastranaerophilales_NA_NA_NA.2,12733.0,0.6334887984534978,0.0007540566023012907,0.001198486572268166,0.0037821431297251815,-0.11750744345816666
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.288,12941.0,0.8277661868297499,0.00029011282087500293,0.0005971682396405262,0.0025753594316277845,-0.1192281803443046
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.310,11333.0,0.0015883841721458063,0.000329091815385172,0.0005395408930842716,0.0017549850034077683,-0.11991502906888492
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,11201.0,0.012053305757815104,0.0010518676676828358,0.0015486596877825004,0.004109658230486426,-0.12088402301056149
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Slackia_isoflavoniconvertens.1,12866.0,0.7672589117561281,0.0003417920362819319,0.000500744216817599,0.0013146360866626398,-0.12090964347341643
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,13556.5,0.4318364387143494,0.0017874780508969016,0.004059458143118536,0.018567151270952154,-0.12236557235229138
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,12244.0,0.09486967266876124,0.00032466218683977914,0.0010700922189547906,0.006082240775845712,-0.12255845494892666
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.4,12291.0,0.36524949484983105,0.001920352908440809,0.0028632898264211687,0.007427420429853925,-0.12695348632619471
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.2,11571.0,0.008746155901905577,0.0004872168715437454,0.0010289141324128098,0.004249544488764021,-0.12747184134707507
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.136,12135.0,0.15782071104760031,0.0018716226141601473,0.0044805550456232185,0.019632302620753564,-0.13288978281666944
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Butyrivibrio_crossotus.1,10614.0,0.0055997262743539816,0.00565130256550875,0.007470430327938964,0.01345150705018638,-0.1352359817857739
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,11773.5,0.13605256506499153,0.0023808334172545115,0.0034526842859845764,0.007804047246777236,-0.13734551250605218
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.1,12838.0,0.7481759922767626,0.0007860121713752907,0.0012860552568800426,0.0036324723548547813,-0.1376591579111254
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.51,12258.0,0.37099800680219397,0.011235578668390585,0.012496576762710604,0.009119973493728508,-0.13826773676339774
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.48,11214.0,0.026237461496244126,0.000802186638104541,0.001029531207588212,0.0016393911242981892,-0.1386762232112215
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_stercoris.1,9390.0,3.638839996249085e-05,0.004671295806902254,0.006741567664725177,0.014228116329748465,-0.14550568816297574
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.18,11258.0,0.04471784363468025,0.007681193927774828,0.008825902464338878,0.007833552379071025,-0.14612891842306167
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.8,12933.0,0.8843041147612855,0.002801455492988245,0.0036850592185673882,0.006033689323287852,-0.1464450153521749
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.9,12486.5,0.45051473487596183,0.0004394428882615277,0.0005961108672420286,0.001064925453762152,-0.14711638117675438
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.5,11515.0,0.08518966662768648,0.030169261057099554,0.037672287272404896,0.05036198285358458,-0.14898194610642312
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.6,12509.0,0.4491364368378086,0.0007238041248787514,0.0017318883100451517,0.0067447805644920734,-0.14946137617485494
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.15,12388.0,0.15458366701705592,0.000240730981389223,0.0005480112284864771,0.002050347050955009,-0.14986743193262297
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.46,12437.0,0.2751777843666968,0.0003104094870816019,0.0006502130478001164,0.0022177433721941443,-0.15322041539113102
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,12306.0,0.3997232280642605,0.005061509833555548,0.006481087916879772,0.00874326216033257,-0.1623625206807509
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.1,11578.0,0.07820245453626312,0.0006241355924811558,0.0007853716363796093,0.0009822413353981073,-0.16415114909932366
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.383,10958.0,0.0001939626586849058,0.0007931854386823005,0.003360573237712431,0.015418866411514777,-0.16650950403933784
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.69,11864.5,0.01143268014609371,0.000387743694248432,0.0014010944594432067,0.005989624797266035,-0.16918434785052291
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_longicatena.1,10818.0,0.012528992443407754,0.007691947576339542,0.00858770642325187,0.005201664070269443,-0.1722062084001376
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,11548.0,0.07138344488514431,0.0013880654410481411,0.0025900082577582817,0.00695484104001919,-0.17282103354972211
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.13,11671.0,0.03160010642748138,0.0001600640506587335,0.0002264411920555981,0.0003797458499038401,-0.17479359264537778
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,10952.0,0.00356464158399182,0.000511926601163373,0.0008685759161882299,0.0019915754699047603,-0.17907898566450628
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_aerofaciens.1,10687.0,0.008226078092162064,0.018081652975851428,0.022387381667033537,0.02318562896343821,-0.1857067883718782
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_NA.7,9613.0,1.3801126172730245e-11,0.00025610432550823874,0.004484197417112441,0.02187678908403772,-0.1932684488277673
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.1,11307.5,0.05091188222848513,0.0048923655349002206,0.005669994889486867,0.0039550412171859796,-0.19661725678296008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,11853.5,0.13687481914564056,0.0013460102401536144,0.004658214791304737,0.0166974467788062,-0.198365929535721
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_intestinihominis.2,10695.0,0.001407061595365338,0.0008370260267964351,0.001687951599013464,0.00425393528662881,-0.20003256158872526
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.14,11706.0,0.029009721700600153,0.000452846592244952,0.0015581638768617943,0.005431406943522209,-0.20350478174630313
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.64,10146.0,0.000817231966649993,0.0018156666862038453,0.0040081957667387254,0.010611125555419525,-0.20662549595552265
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.77,11180.0,0.016066934558412786,0.00032753838387482575,0.0004422189181559811,0.0005503177612693335,-0.20838966566632228
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.18,12724.0,0.6065534608611807,0.0005157685589901857,0.0014996212170757172,0.004707724932472995,-0.20898686142410366
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,10255.0,0.001743887887272432,0.0017448527460261964,0.002349789289156827,0.0028386436109886755,-0.2131076056144774
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,10917.0,0.0022705939997255146,0.0013018013141803003,0.005576416414419231,0.019966441587465907,-0.21408998100704907
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.331,13720.0,0.24453565331268146,0.0003645556660786611,0.000900616164375674,0.0024501187286819254,-0.21878960069228723
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.2,10733.5,3.250566205346617e-05,0.0006355362530002395,0.0033739136487769173,0.012244225673771618,-0.2236464329175639
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.9,10190.0,0.000900109485208453,0.0013691542264839237,0.0022000223115759055,0.003683706000232602,-0.22555222513401396
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_massiliensis.1,11312.5,0.0010528094826146562,0.00012424422373038223,0.0005138074623342919,0.0017125921250013042,-0.2274699462393084
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.54,10151.0,1.1599596784699167e-08,0.000287450794060172,0.0018240282396031356,0.006631870623622491,-0.23169593207529238
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,10254.0,0.0017814196291395144,0.0606435420543449,0.07367999081009449,0.0560404426989289,-0.2326257275622621
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.37,11927.5,0.10394775863528576,0.00044342926863457825,0.000966164997878309,0.0021948117508684985,-0.2381688220125856
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.25,11207.5,0.03840453918083574,0.001796856708440593,0.0024593861868900525,0.002738423336814872,-0.24193829695450378
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.9,9040.5,5.947539900601722e-06,0.002461178744725625,0.006525226566648224,0.0163649297298202,-0.24833884954098426
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.2,8574.0,5.909194386933693e-07,0.009540080909394516,0.021679599201740705,0.04786073085709752,-0.25364255988050705
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.100,9208.5,5.48057196686084e-10,0.0003253662969876083,0.0008902424025556176,0.0022263664764241493,-0.25372107941333993
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.398,10713.0,0.008956323102801747,0.04103837833195837,0.05426252007797203,0.051442177868630756,-0.2570680770900583
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_NA_NA.1,11473.5,0.03818550172817647,0.0006629246118756931,0.003236787118191899,0.009994972821889136,-0.25751570836485016
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,11315.0,0.0002650654544439967,0.00029642064030541154,0.0011113921547594317,0.003164351377795382,-0.257547730057025
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_NA.19,12090.0,0.25506206505946505,0.0009077844858351207,0.0013242305240338441,0.0015811872036245204,-0.2633755429111198
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.7,11479.0,0.07773416846798535,0.0013466852132335177,0.0017021689573403288,0.0013445571446515855,-0.2643872337600998
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,11184.0,0.0001734024736723163,0.00022597989683363512,0.0011525460534102395,0.0033921941810244284,-0.27314655563048734
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.20,10265.0,0.0007192924290805189,0.0005117795958425372,0.0007654582836651243,0.0009214171846656409,-0.27531360608890826
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.2,8742.0,1.1386025074101923e-06,0.002754222009350483,0.007386267529354708,0.016668951131233765,-0.2778846421431305
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.6,10531.0,0.00019446271298293033,0.0003059358041455083,0.0005977442102658627,0.0010498128443467366,-0.27796231270340094
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.2,10640.0,5.737704733494474e-07,0.00023355511578009095,0.0014715454111252373,0.004452152064290608,-0.27806559108227674
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,11787.0,0.04664354083441827,0.0003302088207846132,0.001160472723556267,0.002979113316617251,-0.27869497213835726
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.59,10047.0,0.000781768452633252,0.002637094182277918,0.003939313488615683,0.004634386970539069,-0.28099062823540866
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.43,10636.5,0.001876285249703109,0.0003830305512651462,0.0006192014262058445,0.0008325921293792609,-0.28365734746589005
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.1,8785.0,5.693596448738778e-10,0.0004605592307707861,0.0010381708371111468,0.002025038215162946,-0.2852349165637266
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.1,9967.0,0.0005736292736714352,0.020533373074978146,0.02738641052104527,0.02330425296420252,-0.29406810235857034
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.68,11346.0,0.000682389655668981,7.131121211751055e-05,0.00017394438964807215,0.00034808793956134964,-0.2948484157764758
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.49,11067.0,0.0005917833319205334,0.00028669723702636195,0.001543117933699443,0.004178689781698135,-0.30067335990720445
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.55,10875.5,0.00012064648698221811,0.0002336235886761463,0.0013755594501506658,0.0037612679519836373,-0.3036039644216997
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.31,10428.0,0.00015991151558703766,0.0002368968787264867,0.00044181335799450285,0.0006749091358416009,-0.3036208407706447
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.68,8459.5,2.9920723686626644e-07,0.0024484091440198806,0.003874848518655718,0.004677074275908242,-0.3049854012333034
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.88,10311.0,0.0013830039836244654,0.0006341590825743893,0.0009123228249254434,0.0008680888579588808,-0.32043233800407794
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.342,7358.0,8.384138202447651e-13,0.0009912071248473658,0.004573541676808834,0.010985529053513325,-0.326095769672175
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.53,9874.5,1.1983792588989523e-10,9.451772059965695e-05,0.0005016149982494906,0.0012359800332527608,-0.3293720502737129
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.2,10550.0,0.004988652652603709,0.0015602424549715805,0.003093571288520194,0.004581646032818778,-0.3346676767618514
Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus_NA.5,10347.5,0.0025236797619144747,0.0029369790988061284,0.0036533300429315374,0.002134854643057678,-0.33555021952192704
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bicirculans.1,10699.5,0.008365918158980173,0.0029104220236188757,0.004580162717885188,0.004805317155887359,-0.34747772937746396
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_inulinivorans.1,9597.5,0.00011576436959630445,0.0062121065856305694,0.0088714217123675,0.0072242510431982584,-0.3681094567222598
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.12,8666.0,1.0011817742125104e-06,0.02072292496105574,0.0440167967288099,0.06296560131230781,-0.3699459908628068
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.102,8730.5,4.552861482583617e-07,0.000669606437558569,0.0018045406123749143,0.0029493730380905185,-0.3848052315386743
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.17,9011.0,1.9517582538567922e-07,0.0004067749975564394,0.000777070226985183,0.000954491567305735,-0.387950236662629
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.6,7853.0,3.1049220153338584e-09,0.0019353923216894103,0.003676756497502704,0.004207145782815091,-0.4139063074367986
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_edouardi.1,8833.5,2.536782330464397e-06,0.0025666529677692896,0.004126426805103224,0.0036953729177354407,-0.4220883445478566
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Fusicatenibacter_saccharivorans.1,8430.0,2.549935088931942e-07,0.01760409576271286,0.025173048673972465,0.01478911261084317,-0.5117922292180098
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_equolifaciens.3,9648.0,2.2107557108139112e-11,4.762673495154427e-05,0.0003616270123226769,0.0006092309044080291,-0.515404381326054
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.29,8156.0,4.871725901621162e-12,0.00028119025873407595,0.002130738119372341,0.0033868129862727873,-0.5461027426476553
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_NA.6,8988.0,1.4111942733242922e-14,5.88943246526611e-05,0.0003169725130511565,0.00046907711878446906,-0.5501828549370723
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-ND3007-group_NA.9,9049.0,7.997914261602761e-06,0.003204179396565342,0.004353166303932393,0.0020840473996519213,-0.5513247479682828
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_intestinalis.1,5538.0,3.386397665889934e-18,0.0024486623584697694,0.010409082783689844,0.011573815836261311,-0.6877956706620215
