ASV,MannWU_stat,p_value,MSI_pos_mean,MSI_neg_mean,MSI_pooled_stdev,MSI_cohens_d
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.55,2084.0,0.5227553978711579,0.0001244916257066919,0.0002858202817257909,0.0008420512967032151,-0.19159005710308888
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,1936.5,0.3655285274787484,0.0014910402573283831,0.0018581778358005678,0.0019145681889916747,-0.1917599908862693
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,1954.0,0.3535125636820503,0.0008532352841488655,0.001669271228771768,0.004243998430809187,-0.1922799826453546
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.2,2099.0,0.5805697145186395,0.00027220614419452084,0.0008131254275779735,0.002780866849256421,-0.19451462896473798
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_obeum.1,2015.0,0.5393049934188836,0.0026749135437821986,0.0031543874948425487,0.002463325694360999,-0.19464496804379267
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.331,2073.0,0.4853421369284502,8.192812177014237e-05,0.0003293706338589063,0.001259933375634475,-0.19639333069032897
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.116,2150.0,0.8520193785295896,0.0001446952529782148,0.0003138703105423629,0.0008348920689246412,-0.20263105119928757
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,2059.0,0.3662232659360056,6.605248232836729e-05,0.000440392900942701,0.0018329007845191993,-0.20423386894481008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.44,2052.5,0.4708424313893753,0.0001570901365178742,0.0020553848120676036,0.00928206130467479,-0.20451218896751716
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_NA.25,2143.0,0.8579304638956318,0.00032470025635195256,0.0006115796776015461,0.0013956189811888686,-0.2055571220486075
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.1,2070.0,0.5904566545288841,0.00034840871049864877,0.0008892580583923411,0.002597803917258095,-0.20819483114204507
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.109,2190.0,0.9811420286237614,0.0008334214131347505,0.0031768517866239626,0.011140691758967087,-0.2103487309576622
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.1,1795.0,0.08751318943586399,0.0014000297607675155,0.005051960319617279,0.01731689568163799,-0.21088829233533446
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.3,2022.0,0.4498355749838986,0.00039042376304020544,0.0012488933421088153,0.004031731197760554,-0.21292827744703102
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.61,2048.0,0.48711092931201216,0.0002461492049768265,0.0005408173525915912,0.0013833990464273331,-0.21300300038210485
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,2037.0,0.3774606361835081,8.230848497739676e-05,0.0001607975613928649,0.0003672446973877457,-0.21372419254456249
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.83,2095.5,0.6110603297368682,0.00012590677529406867,0.00029652266068171975,0.0007870187641077789,-0.21678756996483242
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.1,2133.0,0.8053451576666395,0.0004945882718085934,0.0019828566749059925,0.006856888898897426,-0.21704718058603947
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.13,2057.0,0.4811795762144533,0.00012420814107525995,0.0003947256374433661,0.0012406354645737938,-0.21804752813594555
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.18,2051.0,0.5298301825013567,0.0003599305919201325,0.000690821315240328,0.0015152952017220705,-0.21836716894777455
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.40,1869.0,0.16236311804909542,0.0008091794914357906,0.002197836763878684,0.006351491623581039,-0.21863482702035802
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.5,1826.0,0.1927839921400859,0.021762775951686616,0.027826877220764077,0.02758860583803821,-0.2198045564417934
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_intestinalis.1,2024.0,0.5248366339022936,0.0013965375047565642,0.0021843989595014724,0.003578598830267741,-0.22015919976309903
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter_NA.3,1966.5,0.4277596479944704,0.0012727130984018246,0.001543258508422971,0.0012267190326612995,-0.22054390844023433
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.1,2278.0,0.5839710097674294,0.00017048835839190022,0.0006393391340829387,0.0020927885658042033,-0.22403160230898506
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.62,2036.0,0.590768796156523,0.002410062977604367,0.0030863521378416184,0.0029897863710637122,-0.22619982711227624
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,1970.0,0.43574906080234377,0.002291564002890776,0.003275475172364301,0.004347424739400014,-0.22632046060659677
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,1855.0,0.23139926353461193,0.0021826076902757294,0.002579614726516465,0.0017356032027148703,-0.2287429728291168
Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus_NA.5,2098.0,0.7554178216876601,0.00250072867801807,0.002935476913684253,0.0018959263558924542,-0.22930649933474742
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,1896.0,0.0601098338858032,0.0,0.0005878820500267651,0.002530975595870346,-0.23227487889886414
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,1650.0,0.03927299893645783,0.001120467684485802,0.0020426032699588184,0.003969142708471477,-0.23232613518906006
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.2,1987.0,0.46214903004706265,0.004881094918144607,0.010410683395314419,0.023773312387731435,-0.2325964672900793
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.68,1857.0,0.23379144886737935,0.0016819782215112726,0.0026694875351203295,0.0042017038627956485,-0.2350259194497365
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.63,2136.0,0.7937294384748534,0.0001760632906533255,0.0003518570059575941,0.0007465781830985583,-0.23546591540441716
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.6,1955.5,0.2379709078981075,0.00010817310068234538,0.001310160425846997,0.005056022701112593,-0.23773376747302793
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.2,1886.0,0.2751983334799991,0.0011296205475281402,0.0014288207457416097,0.0012484892136343437,-0.2396498062986861
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.51,2083.0,0.5663780434473102,0.00010312426951522303,0.00021770501892582432,0.0004736478832135351,-0.24191124561395907
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.56,1930.0,0.17667261151888958,0.0001525841533160068,0.00041458128156790996,0.001065097204127438,-0.24598424184817919
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.30,2080.0,0.6535827212976879,0.0007891071137665338,0.002269574906005793,0.005992695443325856,-0.2470453915504876
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.29,1964.0,0.22694323724894783,0.00010324478714667338,0.00026845308489764305,0.0006578295853681372,-0.25114148318293583
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,1938.0,0.3705872272356048,0.004455608815269554,0.009652321690200968,0.02044508073359294,-0.2541791320194099
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,1916.0,0.18486702317201886,0.0001739762744666098,0.0012529731057312548,0.0042279027812501145,-0.2552085246732199
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.26,2190.0,0.9825950036879328,0.0009678494909923218,0.0017754557729992705,0.0031584844125108554,-0.2556942433554508
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.4,2027.0,0.506589151975347,0.000375936867814806,0.002378905885816048,0.00777987307619228,-0.25745523074543
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,1892.5,0.2421314490017884,0.00039857479201366435,0.0010145927667084978,0.0023899516285177265,-0.2577533232657493
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.5,2102.0,0.5871104369332163,7.831261809685341e-05,0.0003065355269668519,0.0008829287869203926,-0.2584839369277193
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.4,1883.0,0.08644130760225072,2.995261290069366e-05,0.0015015000015479079,0.00564200951177845,-0.2608197284274622
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.22,1766.0,0.0843580610078854,0.0005518766479687062,0.0012540670487634386,0.002666401436447432,-0.26334759320047946
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_CAG-873_NA.3,2033.0,0.4867951922904251,0.00027487038122762404,0.0034803812757067012,0.012132425503492467,-0.2642102268467531
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,1926.0,0.3482014776300023,0.011203495348488102,0.016681114703673353,0.020731700950691673,-0.26421466179804703
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.142,1656.5,0.054871854203890943,0.00769847051276535,0.010140050418889334,0.009181231980531558,-0.26593162130106923
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_paraputrificum.1,2061.0,0.44667351144181333,0.0002025965263971564,0.0005882530904758738,0.0014265379623799388,-0.2703444102078533
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.342,2104.5,0.719871416903892,0.00031301148026708226,0.0006279047481140756,0.001155468537388776,-0.2725243117035582
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.51,2022.0,0.4684083467562088,0.00031523366210089694,0.0006888612959996231,0.0013612435337319788,-0.27447523138963265
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,1828.0,0.09186370317474567,0.0001548032345795422,0.0011959046037993705,0.003777576044934823,-0.27560037358236456
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.16,1923.0,0.33251833593021385,0.0006263209469422254,0.0008041048920982893,0.0006398767925354872,-0.27784090192051175
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.48,2405.0,0.3874118285643581,0.0015779997368371224,0.005419074300279407,0.013714129065422288,-0.2800815527634827
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.6,1966.0,0.34111413858898976,0.00034621658926659444,0.0010081884301955497,0.00236115951314279,-0.28035879712669076
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,2030.5,0.5551564009091616,0.0011730178951720775,0.002163737868957191,0.0035254863960853485,-0.28101653572828855
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,1848.5,0.11460841659804812,0.00024321920491415845,0.00100246190800959,0.0027001242897522573,-0.28118805714869294
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,1888.0,0.28168604751979287,0.0035086824863250848,0.0044342227851864365,0.0032847470099279835,-0.2817691274438952
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.53,2033.0,0.5278904611768527,0.00036884110950054683,0.0006595567268602528,0.0010278284138231899,-0.28284450346954093
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Frisingicoccus_NA.1,1987.0,0.33760794439821606,0.00017854084693306638,0.00042300741529515746,0.0008496217686847103,-0.28773576357459263
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.28,1555.0,0.016778348851854568,0.0012205608637404625,0.0023510155890427782,0.003918889988577707,-0.2884629904379109
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.8,1867.5,0.24927549981539032,0.002245982190358544,0.0030551415151283704,0.002768263688375343,-0.2922985003804718
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_NA.6,2052.0,0.21884932654777445,0.0,7.167998043961361e-05,0.00024266420745820398,-0.2953875282656163
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.398,1418.0,0.005291215719772533,0.029171571540308888,0.04273246784629373,0.04564072436490309,-0.2971227230655641
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.37,2079.0,0.6202473810853139,0.00019117973189440942,0.0005128410875324359,0.0010489851989369,-0.30664050928842085
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.37,1844.5,0.13597256023451734,0.0001887715321489216,0.0007537907845330185,0.0017943085799360778,-0.3148952519662062
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.104,1911.0,0.3175648730757168,0.0013600547096848821,0.0020914831313688566,0.002297258930371069,-0.318391806867774
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.13,2069.5,0.5100132912024083,5.870417599902763e-05,0.00031961717556883634,0.0008168670925216971,-0.31940691693719875
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.141,1833.0,0.16229271275891166,0.0004970729066636288,0.000878349564215007,0.0011699201702347066,-0.32589972140995516
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,2004.0,0.3656978904555339,0.00020745885279221197,0.0019416025135753972,0.005316864158390585,-0.32615910602991793
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,1860.5,0.11219840308498828,9.102310400894776e-05,0.001244819091021903,0.003514657283863232,-0.32828122170271146
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.2,2006.0,0.5128732193766126,0.0017241378657420411,0.0028491645268500306,0.003400144558257528,-0.3308761265387292
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.2,1841.0,0.21212548529147135,0.01056581381474952,0.014688767755741988,0.012134195541586621,-0.339779751106052
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia_equolifaciens.3,2040.0,0.1977962255762884,0.0,6.0891659759258595e-05,0.000173710849803492,-0.3505345798960828
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_NA.31,1968.0,0.10896616147959629,0.0,0.0002019072967854338,0.000574331691032644,-0.35155172514058214
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,1888.5,0.08822548962819668,1.8581938636127777e-05,0.0004779983758310666,0.0012943344679980412,-0.3549441419925426
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.66,1968.0,0.10896616147959629,0.0,0.00018090426080917402,0.000508079247552178,-0.3560552053262041
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.15,1869.5,0.2525847638088714,0.002916746048119771,0.004621065724162037,0.004780831568457988,-0.35649021548608506
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-hallii-group_NA.9,1370.0,0.0030399277948526975,0.002213425285300326,0.0028096067465151705,0.0016398779450493884,-0.36355233815702614
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,1727.0,0.07156877409050848,0.0004032893949135416,0.00149993840955745,0.002902671067967316,-0.37780685064390374
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.113,1760.0,0.11696444248731365,0.0012882834859629484,0.002320706702141217,0.002727946438268219,-0.37846168887160464
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,2112.0,0.7870541598932972,0.0015288215892672581,0.004156918897809208,0.0069211436585758625,-0.37972009225462655
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,1896.5,0.15813998445447452,0.00017065533673901243,0.0005896812646717314,0.0010765103185545381,-0.3892446925128941
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_bacterium.1,1608.5,0.036193251943423134,0.0027935126409163965,0.003911094172287387,0.0028232201198412476,-0.39585348783708485
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Butyrivibrio_crossotus.1,2019.0,0.5437093157260253,0.002724692445953402,0.0071054190837143,0.010928444309031424,-0.4008554661472358
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.79,1896.0,0.0601098338858032,0.0,0.00023853924080020775,0.0005777859832871435,-0.4128505150697995
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.12,1817.0,0.17489249971256804,0.0009833085033706189,0.001611260828070188,0.0015029559239784715,-0.4178115370391687
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.38,1592.0,0.02940256274368576,0.0015946420120187214,0.004527466085753675,0.006924861306696456,-0.4235209838641626
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,1528.0,0.01675277532318517,0.0026511014477931115,0.00486012644558724,0.005123950392313795,-0.43111756138540813
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.18,1918.5,0.11556925229512742,2.9904703677614e-05,0.0002441610338932496,0.0004915505090205836,-0.4358785644277781
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.10,1770.0,0.13153042197450968,0.002777710991513613,0.00543629272450221,0.0055543670807274535,-0.4786471067447712
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.12,1248.5,0.0006586048216255469,0.006347813125315182,0.019709903736683163,0.027829090021979825,-0.48014831246060885
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.1,1632.0,0.027894620107714395,0.0002792008513343676,0.0006504951080018921,0.0007584220685646766,-0.48956151469880566
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-ND3007-group_NA.9,1608.0,0.0360313611062608,0.0025709586469494345,0.0033903828313873088,0.0016368002420203173,-0.5006256496067301
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.3,1519.0,0.015486345116513039,0.015414360764671411,0.023446493609454677,0.01593682196073947,-0.5039984047365598
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.11,1531.0,0.008911031076089645,0.0002537688410550315,0.0011925317271839827,0.0018270357500635146,-0.5138174696889846
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.19,1505.0,0.012746769852555937,0.000825736330068952,0.001505519424299856,0.0012860837717331597,-0.5285682854973053
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.1,1576.0,0.02688724834973059,0.0033208546561300446,0.004906479448383194,0.0029032529393837846,-0.5461545464205053
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.16,1413.0,0.004927219495534838,0.001761900705281189,0.0037446113957526933,0.00350890020206373,-0.5650518898500988
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-ruminantium-group_NA.2,1239.0,0.0005770039156410314,0.0020577603097352163,0.004989010315803316,0.004384352965139933,-0.6685707171330685
