ASV,MannWU_stat,p_value,Cancer_pos_mean,Cancer_neg_mean
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_comes.1,14349.0,0.15245204970011586,0.004723207532484858,0.004355035350281326
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,14346.5,0.15173440037132654,0.0029767367065848117,0.002840870173954703
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,12348.0,0.14917364854283113,0.0004020626493382084,0.0003511829553664807
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,14019.0,0.14521980282821767,0.0010264472219501234,0.0005210091459494783
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,13922.0,0.13909170847768434,0.0002164217551390637,0.00012920523257487645
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,11853.5,0.13687481914564056,0.0013460102401536144,0.004658214791304737
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,11773.5,0.13605256506499153,0.0023808334172545115,0.0034526842859845764
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae-Sedis_NA.20,14392.0,0.12716343003423522,0.001226042718853537,0.0008178853908861963
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_NA.18,14350.0,0.1266584280840391,0.0006905440619269068,0.0005764453103239531
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,14340.0,0.12504844094823153,0.00523244849378712,0.0023980861356177724
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.38,11688.0,0.12366014724970187,0.004013857381269571,0.004278590923388595
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,13879.0,0.11656473303547722,0.00027872759599096273,0.00011352819780005105
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,14156.0,0.11588646950653156,0.00031098162543472945,0.00021906041900385853
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.1,11612.0,0.10556877733037795,0.0031484210017748366,0.00374312747275314
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.37,11927.5,0.10394775863528576,0.00044342926863457825,0.000966164997878309
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,12244.0,0.09486967266876124,0.00032466218683977914,0.0010700922189547906
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.277,11603.0,0.09423031591343063,0.0028872087440018675,0.003024183543705579
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.307,11672.0,0.09144122524318579,0.0018065419560112227,0.0011793003668100963
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gnavus-group_NA.10,11546.0,0.09017117200727846,0.007307012190931242,0.005579639013093252
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.23,13907.5,0.08798970430694719,0.0004926506151721454,0.00046498991196658327
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.5,11515.0,0.08518966662768648,0.030169261057099554,0.037672287272404896
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,14064.5,0.08249288569353781,0.000701249919912598,0.0002672396665045421
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,14146.0,0.0811965421347458,0.0005698784265028953,0.0003170391379818392
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,12215.0,0.08037749053388503,0.0005176923947142742,0.0007713805754167446
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.41,11799.0,0.08013259833225606,0.0003712134300149602,0.00045200342785215494
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.66,12169.0,0.0800727117207564,0.0002532720000538591,0.00017518991517016203
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.1,11578.0,0.07820245453626312,0.0006241355924811558,0.0007853716363796093
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.7,11479.0,0.07773416846798535,0.0013466852132335177,0.0017021689573403288
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-AD3011-group_NA.13,11786.0,0.07519599796203533,0.0004775998448398925,0.0004907505272523888
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.20,14249.0,0.07458302899180674,0.000898506204293594,0.0002169112295296106
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.13,14670.0,0.07376014643764314,0.017152103718087792,0.013467367823008737
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,11548.0,0.07138344488514431,0.0013880654410481411,0.0025900082577582817
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.353,12078.0,0.06769817881838858,0.0003800382579554659,0.00034076816250990167
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.18,14349.5,0.061250218231816964,0.0006677802249077933,0.00035239812442438954
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.5,11355.0,0.05751615213083339,0.02716599513503579,0.029692147649965556
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-003_NA.9,14523.5,0.05550397544053462,0.0007718153587092125,0.0003930017035507484
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.15,14787.0,0.055037646047779484,0.00433190112104801,0.0035946871053229397
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,14595.0,0.05192076853317837,0.005492536773629771,0.00174955311998151
