ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.11,11877.5,0.15183269543487976,0.008589496907104963,0.019262231825899055
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.38,11971.5,0.15166064408191515,0.010752502985211718,0.002751229133732651
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,11882.0,0.15129318590609298,0.022834466199077467,0.023137826693633103
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.60,11635.0,0.14852914484850882,0.08083157678888597,0.0780858006295468
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.10,11822.0,0.14590527428695138,0.05409564393939394,0.0667763157894737
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.2,11605.5,0.13888035342365657,0.06748737373737375,0.07064002599090319
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto_1_NA.25,11753.0,0.13748875260230264,0.022754200775527787,0.023478423547019213
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.46,11923.5,0.1355648130427466,0.006537885848230676,0.023429963538856458
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,11577.0,0.13198134610968965,0.038314176245210725,0.026772578622969216
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.2,11581.0,0.12955141688144772,0.027550301810865187,0.03745631684845918
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_inops.1,11693.0,0.12837247021313358,0.04374561007425247,0.05765074939003137
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.19,11547.0,0.1252618042991986,0.0864810072556552,0.10893059186141778
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.13,11900.5,0.12514101114113624,0.014844884609282514,0.007389193886851644
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,11581.5,0.11665619694099083,0.01179112051830183,0.006165320479416364
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.4,11554.0,0.11568301688147192,0.02116615856395451,0.04232978464647221
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.2,11981.0,0.11394353220808295,0.011897723702624744,0.0026826727516245847
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.30,11656.5,0.11205881879358393,0.024759362310121824,0.012991268968028432
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.1,11482.5,0.11150328599494808,0.10009965897045943,0.08464202813129877
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.4,11617.0,0.10663037625020577,0.017490048169216454,0.010088571603902878
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.356,11876.5,0.10587418255609554,0.007937395609639703,0.02368939079983423
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.17,11441.0,0.10266705685810656,0.11507719536989788,0.15605171710350452
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,11864.0,0.10163050044381872,0.012857564938037332,0.01150927304528831
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,11829.5,0.09910334560926654,0.0541643984757757,0.04106523794516231
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.15,11553.0,0.0960663462145393,0.02093615815737914,0.026006331440224805
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.10,11398.5,0.09404321339896854,0.07544963144963142,0.09098378378378377
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.331,11809.5,0.09293136121302542,0.019465421494590796,0.02866869138604278
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_torques_group_NA.24,11530.0,0.0927973260510358,0.04593777278962463,0.05495343296512887
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,11642.5,0.09135335816836909,0.05150935743669973,0.039529032907316096
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_UBA1819_NA.4,11377.5,0.08402421882683431,0.041326067211625794,0.05961566040441703
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,11323.5,0.08047541825574528,0.08455948444986361,0.0670689491332148
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.15,11875.0,0.0756896256133876,0.006657642911105516,0.024792243767313014
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.9,11460.0,0.07262948805356939,0.03810182664973084,0.07540708057569072
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.34,11331.0,0.07186527975441409,0.07512520868113524,0.10421755557508126
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.20,11268.0,0.07049682082447113,0.1035159460792373,0.10656705053773673
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.4,11671.0,0.07034361178070826,0.018835540418838868,0.0050373422044017535
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,11274.0,0.06878374055584044,0.1624956027941102,0.12907392860260106
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis.4,11253.5,0.06867635366517508,0.032717912128194415,0.04245922265340769
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.20,11593.5,0.06809281960907926,0.021951975899344327,0.006849286960090284
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.51,11720.0,0.06584702437420961,0.020577692747504067,0.03828584523718585
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.136,11577.5,0.06484229690325637,0.0043445244156626265,0.01604417547934878
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,11775.0,0.06454884618691384,0.032344042645152005,0.015981316206522645
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,11589.0,0.06344406437835136,0.029941357307086202,0.017418225871584328
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,11789.0,0.06054734949269382,0.010084867855543045,0.018361124545282506
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.304,11313.5,0.05888832019076555,0.00837660594556105,0.005687764811666776
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,11244.0,0.05869519212356601,0.10624639791306456,0.0714398609135451
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,11221.5,0.05726903598299736,0.03913456359667772,0.04703067303431639
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,11125.0,0.051458868055884094,0.19551048951048947,0.18159676113360337
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,11154.5,0.04973772080072724,0.02832918928288967,0.03157894736842106
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,11277.5,0.048641978649495966,0.012901337369422478,0.004212371065674537
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_NA.19,11159.5,0.04703512125852293,0.07254283866795988,0.1112665271325744
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,11751.0,0.04620156616914255,0.010480678811205634,0.020110656723598748
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,11069.5,0.04506470280258511,0.15009490656901026,0.17811793760629996
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.5,11066.5,0.044738752754174445,0.11795173987915966,0.133618815404293
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.11,11343.0,0.04454656830358015,0.014582977025255116,0.00429694040128541
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,11508.5,0.04284240855727979,0.045990990990990986,0.024330014224751065
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.18,11379.5,0.03884652592581256,0.03611511944845279,0.01746727930938457
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,11011.0,0.03884397834443781,0.049637004217156944,0.09010106004883026
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.52,11007.0,0.038630397049146704,0.05444270385904616,0.05546356162780492
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.23,11689.0,0.03790971567703002,0.012209145021645024,0.006675869360902256
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.37,11303.5,0.032152085711641076,0.01743522620485971,0.032299637535239636
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,11501.0,0.03178045086462544,0.012117221649231374,0.0035869657937388044
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,11035.0,0.030955138739893126,0.019057835652534875,0.019852042255728664
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,10920.5,0.030935946404856394,0.040720374990959714,0.037220826529330495
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.12,10935.5,0.029853881674573094,0.09805355535553555,0.07509987840889351
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.8,11294.0,0.029609510075338713,0.07505050505050506,0.04654035087719298
