ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_eutactus.1,11951.5,0.2469700568288392,192.02272727272728,227.07368421052632
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_massiliensis.1,11942.0,0.2454621903499264,283.28409090909093,358.42105263157896
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.63,12148.0,0.24513918630785853,23.25378787878788,15.305263157894737
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.119,11911.5,0.2344378930808969,249.6969696969697,302.36842105263156
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.48,11904.5,0.23167785288640486,130.0189393939394,126.01052631578948
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.57,12180.0,0.23118664761123298,32.003787878787875,32.63157894736842
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Senegalimassilia_NA.7,12044.0,0.23000377984414533,33.803030303030305,45.0
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.62,12125.5,0.22977116472198522,19.352272727272727,26.063157894736843
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.8,11899.5,0.22737575338093147,216.0189393939394,399.42105263157896
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.3,11912.5,0.22640132564962312,137.34848484848484,112.15789473684211
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.21,11992.5,0.22385508184550534,60.19318181818182,108.32631578947368
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.2,11902.0,0.22366154293221568,119.7159090909091,140.55789473684212
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,12073.0,0.22093846063591327,131.08712121212122,303.7578947368421
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Intestinibacter_bartlettii.1,11844.0,0.21088444163121012,147.4848484848485,156.54736842105262
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_comes.1,11838.0,0.2093335091150485,360.67424242424244,435.90526315789475
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.44,12034.5,0.208676767893748,152.70454545454547,264.3578947368421
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,11840.5,0.20843517787337174,136.1098484848485,155.34736842105264
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_salyersiae.1,12091.5,0.2084324155707748,29.734848484848484,16.147368421052633
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.1,11894.5,0.20678104471763187,44.68560606060606,50.21052631578947
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,11811.0,0.19968733302548453,138.95833333333334,146.21052631578948
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.92,11956.0,0.19731778005283956,32.06818181818182,46.357894736842105
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_bacterium.1,11787.0,0.19282047906098693,307.8030303030303,344.8421052631579
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.33,12102.5,0.1882265530633458,29.75378787878788,36.45263157894737
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.18,11984.5,0.18756368351297115,43.26136363636363,178.81052631578947
