ASV,MannWU_stat,p_value,Local_right_colon_pos_mean,Local_right_colon_neg_mean,Local_right_colon_pooled_stdev,Local_right_colon_cohens_d,Local_right_colon_cliffs_delta
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.60,6800.0,0.5211098557786793,0.012045549554136555,0.01113187998364225,0.011823938187611363,0.07727286425191318,-0.05426356589147287
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.1,6186.5,0.5214911969253049,0.003092209953640823,0.0027954371087191496,0.02005369803279681,0.014798908632029678,0.04085271317829457
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,6723.0,0.5236338083110132,0.0008372666687172176,0.0009500675949750671,0.0032495674939355635,-0.03471259682045745,-0.04232558139534884
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.40,6735.0,0.5250687823590204,0.0028334247669633585,0.0008730045899100198,0.008211233269926059,0.23874856706768385,-0.044186046511627906
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_bifidum.1,6200.0,0.533771426100006,0.0007226292794077299,0.000659362309646332,0.0020935987772347894,0.030219242793483318,0.03875968992248062
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.18,6682.0,0.5338949998652691,0.0007280415606251221,0.0002586479266556942,0.0026806658649799,0.17510337267376944,-0.035968992248062014
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.13,6127.0,0.5359048028678347,0.002156918402360589,0.005361858394381397,0.011136292343771526,-0.28779237228028726,0.05007751937984496
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,6252.0,0.5361837544738906,0.0003949342005341179,0.0006279462211041373,0.0026320951904752216,-0.08852720122479664,0.030697674418604652
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.36,6200.0,0.5361885803787629,0.0007347254098418098,0.0005613204003457103,0.002166454969103208,0.08004090182768929,0.03875968992248062
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_putredinis.1,6118.0,0.5427962831513851,0.014009735369820354,0.017210939555495682,0.014311776597545465,-0.2236762266275418,0.05147286821705426
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family-XIII-AD3011-group_NA.12,6686.0,0.5443817226494478,0.00026097211140250695,0.00019561928866328272,0.0005216723471515852,0.12527561235718387,-0.03658914728682171
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.53,6326.0,0.5516789900229502,0.0001013282257097084,7.01134106219726e-05,0.0006135554714592738,0.05087529414984241,0.019224806201550388
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.76,6633.0,0.5527480362270044,0.00015677710379646915,0.00016553948812818875,0.0007417765208141503,-0.011812701111248828,-0.028372093023255815
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.34,6685.0,0.5562663273865978,0.001183458001584151,0.0005622093573472948,0.004256638751874582,0.14594817189108766,-0.03643410852713178
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_NA_NA_NA.4,6264.5,0.5575066652326606,0.00024607783714440375,0.0002840053808992311,0.0009218142970979098,-0.041144451625704064,0.02875968992248062
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.31,6642.0,0.5578583565869545,0.0012799234024315508,0.00018595360337406356,0.006241900108846458,0.17526230474387705,-0.029767441860465118
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_thetaiotaomicron.1,6136.0,0.5648485499559399,0.00421926039663785,0.01139152298005207,0.03713314000655483,-0.19314990819920308,0.048682170542635655
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_edouardi.1,6137.0,0.5661527841132237,0.002525196451752157,0.00271520548349735,0.0023930530803617425,-0.07940025789836241,0.04852713178294574
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,6761.0,0.5683759028869806,0.00767088999658883,0.012250263999710354,0.031034505960585008,-0.14755749645048324,-0.048217054263565894
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-010_NA.16,6701.0,0.5727789753623715,0.0007148961444852387,0.0006318409995965058,0.0023289845939937653,0.035661526101514116,-0.038914728682170545
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.34,6228.0,0.5735946257148461,0.00032632920711510874,0.0002872163075090535,0.0007373289761573924,0.053046741510001466,0.03441860465116279
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.15,6720.0,0.5790985280008449,0.0011342101812345448,0.0017462249531117813,0.005377066163880842,-0.11381946087781096,-0.04186046511627907
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-gauvreauii-group_NA.5,6148.0,0.5792826567313523,0.0018031958935637458,0.002337518830308938,0.002294802437139451,-0.2328404955902191,0.04682170542635659
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.20,6719.0,0.5805074069379533,0.00047682714906014555,0.0006370258634794406,0.0010979214706387653,-0.1459109041069141,-0.041705426356589144
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.13,6751.0,0.5811689525480644,0.0168673929240412,0.01817231739675474,0.019746223033308606,-0.0660847631728027,-0.04666666666666667
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_massiliensis.1,6748.0,0.5849485620770934,0.0035856521551417627,0.0034027347456401197,0.0022831060677830878,0.08011778869268965,-0.0462015503875969
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Senegalimassilia_NA.7,6232.0,0.5999579121910603,0.0003475626487423651,0.0006422128045866646,0.0012546427504642552,-0.23484785269374106,0.0337984496124031
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,6620.5,0.6069049451447369,0.00026948296455785083,0.0003118541919596137,0.001059145274194661,-0.04000511396699622,-0.026434108527131784
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.88,6278.0,0.6076127098082253,0.0005979914794823117,0.002762958089847543,0.011182627136639084,-0.19360089395021246,0.02666666666666667
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,6582.0,0.6078312478478385,0.0002703104087263495,6.712889588474207e-05,0.001043287464781403,0.19475122600479003,-0.020465116279069766
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.25,6724.0,0.6096710558074718,0.002117614329482584,0.002738066875824467,0.007321472472261621,-0.08474422989262759,-0.042480620155038756
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.5,6727.0,0.6117215931990088,0.02962236624288249,0.0321289674747107,0.041657494373765314,-0.060171675457436985,-0.042945736434108525
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.49,6291.0,0.6195830334558594,0.0002848822080556301,0.0002932010908381512,0.001093939422732942,-0.007604518686910851,0.024651162790697675
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.3,6629.5,0.6222635956731162,0.0011667189508793939,0.000897516938293677,0.005255428729327848,0.0512236063793309,-0.027829457364341087
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.25,6710.0,0.632264270418553,0.001798955914943177,0.0017893345518063325,0.0021251584595281623,0.0045273626979236165,-0.040310077519379844
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.51,6648.0,0.6390912085068005,0.0005583888292019135,0.00043278734707311684,0.0013629685420911092,0.0921528841275345,-0.030697674418604652
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_NA_NA.1,6241.0,0.6462575800700363,0.000708005446248344,0.0005013849553736941,0.0014139040202320906,0.146134736105166,0.032403100775193795
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_NA_NA.2,6597.5,0.6490946405404323,0.00031470561529095385,0.00012399254309921977,0.0009179789009168657,0.20775321960150966,-0.022868217054263566
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.46,6296.0,0.6492403515785405,0.00032156104904957955,0.00027044972336301524,0.0013168368865473,0.03881371049726319,0.023875968992248062
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.41,6260.5,0.655176813538973,0.0003479574970272537,0.00045454718988757536,0.0008895995051251854,-0.11981761708075843,0.029379844961240312
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.353,6321.0,0.6718047521592092,0.0003614934645771631,0.0004464904342277174,0.0019615427810492944,-0.04333169302842663,0.02
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,6267.0,0.6721429601570568,0.0003005866256428922,0.00034823037468881285,0.0006407626529901659,-0.07435475339205182,0.028372093023255815
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.3,6663.0,0.6722538861410821,0.0005856288612414749,0.0006064782543808675,0.0008614397161317717,-0.02420296249285468,-0.03302325581395349
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.1,6643.0,0.6738993157868207,0.004116117054884628,0.0010655961919691795,0.025000277033372306,0.12201948237787033,-0.02992248062015504
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,6248.0,0.6790478077990845,0.0014180441412744952,0.0010878887611371244,0.003966847531592356,0.08322865386380028,0.03131782945736434
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.1,6308.0,0.6811000949428626,0.00042837767371761335,0.0011905894230477944,0.004853792216007007,-0.1570342765840969,0.02201550387596899
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.1,6623.5,0.6827038934823544,0.0007330078172447719,0.0009759444403429833,0.0038477686905110664,-0.06313701332861155,-0.02689922480620155
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_CAG-873_NA.3,6627.0,0.6836627707433494,0.002919142333131924,0.002855593160547319,0.016416865526246258,0.003870968698805906,-0.02744186046511628
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,6235.0,0.6928562952214041,0.0017228061203098757,0.001982778409366339,0.0017933199578932513,-0.14496704166604638,0.03333333333333333
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.396,6311.0,0.6956845238199134,0.0008932290373521154,0.0004644919695365581,0.0037054930065248542,0.11570311077651782,0.021550387596899225
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.113,6582.0,0.6968085725703916,0.0008206371597236462,0.00044086912025927285,0.0036755969095721695,0.10332146010770736,-0.020465116279069766
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_champanellensis.2,6613.0,0.6995994346416343,0.0004946497565873429,0.0005178915074721743,0.001469131861309976,-0.01582005774764665,-0.025271317829457365
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.356,6323.5,0.7029564225296473,0.0003118494702544907,0.0003558708921301174,0.0018609630837462502,-0.02365518277074496,0.019612403100775194
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_tayi.1,6578.0,0.7187826521113405,0.0003686029888879246,0.00019003379897570408,0.0012506832503209019,0.14277730981557724,-0.01984496124031008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.3,6340.0,0.7216994924193456,0.0009562813961352336,0.0010452225708678143,0.00660102239577726,-0.01347384835256389,0.017054263565891473
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.3,6317.5,0.7248241019002302,0.00022924377068419416,0.0002718913337680113,0.000705519675764839,-0.06044843900006589,0.02054263565891473
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.6,6294.0,0.7252237435616247,0.0005665433120235429,0.0015838961512283972,0.0038034456451438944,-0.26748189250549026,0.024186046511627906
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_obesi.1,6637.5,0.7260577930304235,0.001311989079100849,0.0013827033110746833,0.0018331577075589394,-0.03857509459346971,-0.029069767441860465
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.81,6562.0,0.7269154175371036,0.00013919803392248767,0.000133051627148072,0.00042563192579922476,0.014440661994220325,-0.017364341085271316
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.33,6556.0,0.7279603630244638,0.00032551717610384846,0.00043949974768897273,0.001987200212008947,-0.05735837330144724,-0.016434108527131782
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.82,6338.5,0.736919193683983,0.0006921600542823414,0.0013221195317937955,0.006146610565477709,-0.10248891983650411,0.017286821705426357
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae-Sedis_NA.23,6631.5,0.7383564283622318,0.0013690230432275735,0.0013263937569046424,0.0013743822634055846,0.031017052138973225,-0.02813953488372093
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,6581.0,0.738598912879918,0.0005764186516451895,0.0005464426197430074,0.001569491641393572,0.019099198180861917,-0.020310077519379844
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,6368.0,0.7396389679226179,0.00033294810018089706,0.0001655305757515885,0.002376428099355901,0.07044922776106075,0.012713178294573644
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.2,6316.0,0.7406540470394873,0.001290414581792791,0.0009488932884112694,0.00689297681097836,0.04954627046439279,0.020775193798449613
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.6,6326.0,0.7418904003066704,0.00029312661390372446,0.0003518354025119005,0.0008361705568996175,-0.07021149946472469,0.019224806201550388
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.99,6291.0,0.7453989347831016,0.0013226110740754337,0.0016672294697264772,0.00428947740127072,-0.08034041525640241,0.024651162790697675
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.25,6624.0,0.7461741869189283,0.0008573998964811047,0.000852884289317874,0.0007800756918303983,0.005788678214847593,-0.026976744186046512
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.13,6331.0,0.7482771313259536,0.0001585263922738535,0.00016557399320455348,0.00036532776842956085,-0.01929117231081449,0.018449612403100776
Bacteria_Cyanobacteria_Vampirivibrionia_Gastranaerophilales_NA_NA_NA.2,6319.0,0.750419107765402,0.0007368944452014747,0.0008155543319089648,0.002189063797690818,-0.03593311752287266,0.020310077519379844
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.44,6314.5,0.7542361943689534,0.0010435180848702016,0.0006621292062224609,0.0032701399525037604,0.1166276930611893,0.021007751937984497
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.17,6315.0,0.7572075293272027,0.0003924163246545361,0.0004582269087882597,0.0009295751661592257,-0.07079640950998793,0.020930232558139535
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.24,6306.0,0.7611341184642646,0.0005811968957336467,0.0011446356892062563,0.002170715205138084,-0.259563664611069,0.022325581395348838
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,6301.0,0.7625096091162455,0.0016893500833035282,0.0014712305107746715,0.004650979315711609,0.04689755806739897,0.02310077519379845
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.2,6291.0,0.7633753563262591,0.001520471566989629,0.0021502486770431308,0.004037338172927246,-0.1559881989268404,0.024651162790697675
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.30,6331.0,0.7689124523953321,0.0016230852638886306,0.0003950907295209107,0.005358866179889373,0.22915193123801242,0.018449612403100776
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.131,6604.0,0.7776785767052933,0.003271941261902906,0.00373812741390552,0.005010719924877655,-0.09303775884340547,-0.023875968992248062
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Fusicatenibacter_saccharivorans.1,6604.0,0.7780925829064624,0.017764882418901125,0.017027943578038232,0.012253066788581056,0.060143215864102255,-0.023875968992248062
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.1,6602.0,0.7809096059319688,0.0205088167765104,0.020621366477820893,0.022787035383866856,-0.00493919895302296,-0.023565891472868215
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,6594.0,0.7857705350393518,0.004021747986581884,0.0021464739896023878,0.00742049229581904,0.2527155776492201,-0.022325581395348838
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,6352.0,0.7917479691776734,0.0004288276436701471,0.0004345950604781303,0.0015216347972920115,-0.003790276627642341,0.015193798449612403
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,6350.0,0.7922514330037094,0.001190882969502172,0.00042662558039104607,0.005498733139648675,0.13898790315908216,0.015503875968992248
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.359,6532.0,0.7935720015542524,0.001497363283092115,0.00047666303809897097,0.008482209953198067,0.12033423490163754,-0.012713178294573644
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.68,6587.0,0.8019267122785375,0.0025543678921539593,0.002068723629872765,0.004065856888289765,0.11944450471926785,-0.021240310077519378
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,6324.0,0.8177777704790457,0.002549193452885908,0.0025459853586472007,0.0018826860982383276,0.0017039984741530766,0.01953488372093023
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,6387.0,0.8180231900353181,0.0005865223977974935,0.0002710515503327381,0.002838430799936746,0.11114269457327818,0.009767441860465116
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.43,6551.0,0.8236650915173289,0.0003903831456255952,0.0003566837548068705,0.0007479198288862832,0.045057490812759955,-0.01565891472868217
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,6359.0,0.8263453256363589,0.0005065089750484144,0.0004283244726245584,0.0012491683090525472,0.06258924586644082,0.014108527131782947
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.47,6568.0,0.8292063902965008,0.010134977766761895,0.013828543573588896,0.02587748288041744,-0.14273280843795183,-0.018294573643410854
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.9,6547.0,0.8329280510721688,0.0004273392492295497,0.0004828142614594489,0.000823261100692333,-0.06738446913530435,-0.01503875968992248
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.34,6380.5,0.8345848327457583,0.0016168133133929491,0.0005244291838367471,0.007829293268042723,0.13952525370521618,0.010775193798449613
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,6393.0,0.8380853192611308,0.00036095025443312693,0.00019462994463028278,0.0017372446655192777,0.09573798849635815,0.008837209302325582
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,6557.0,0.8449859847327519,0.01477642671862639,0.021013288294349074,0.028142352725352385,-0.22161834287948964,-0.016589147286821704
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,6544.0,0.8523310911347218,0.0018028696654895577,0.0013025243418564659,0.0033717705342632778,0.14839245985119087,-0.014573643410852714
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,6522.0,0.8601006448296143,0.0014965144328894316,0.0006040793054725794,0.0047230549013365705,0.18895294381699929,-0.011162790697674419
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.97,6355.0,0.8618299531206033,0.005254129614002474,0.0037353090063234474,0.009908344406271958,0.15328702206976338,0.014728682170542635
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.2,6399.5,0.8672322879737262,0.00015566133185129728,0.00027751888873688425,0.0010622618922213655,-0.11471517313942482,0.007829457364341085
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.44,6388.0,0.8724991868286245,0.0009734852731414843,0.004873037106603397,0.016038778621170955,-0.24313271761944275,0.009612403100775194
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.20,6517.0,0.8726034400421703,0.0009257392602567132,0.0008009210870924174,0.00369397635594894,0.03378965135044332,-0.010387596899224806
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium-eligens-group_NA.15,6536.0,0.875270146015076,0.003988000145959031,0.004443904709805511,0.004018587793979393,-0.11344894953633002,-0.013333333333333334
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter_NA.10,6519.0,0.8764540674144625,0.00036285537922168306,0.0006997947094339368,0.001556567904779332,-0.21646298190891983,-0.010697674418604652
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.13,6500.0,0.8867693400805422,0.00026642545641081304,0.0003002893177392213,0.0009929103456218571,-0.034105658660651184,-0.007751937984496124
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.55,6492.0,0.8911667124228623,0.0002635409646709959,0.0001264196580279352,0.000773348314214231,0.17730859966040566,-0.0065116279069767444
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,6379.0,0.8964552031278701,0.0028457480521205717,0.002648214143442602,0.0038734379668100578,0.05099704974509957,0.011007751937984495
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.47,6494.0,0.9004178452470082,0.00022278792512897512,0.00027620499818167127,0.0008626055232438869,-0.06192526202686207,-0.006821705426356589
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.10,6391.0,0.9143691950986206,0.004916710131918212,0.004342042113635377,0.006098149328815197,0.09423646212915657,0.009147286821705427
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,6398.5,0.9185211634397343,0.0008736876225814613,0.0007818709399717116,0.002347957792911444,0.039104911888513075,0.007984496124031008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,6506.0,0.918613855684392,0.0029062087241090023,0.003229461977123129,0.004935355243351135,-0.06549746412876971,-0.008682170542635658
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.88,6400.5,0.9240080680361316,0.0006034023957644318,0.0007443705436434036,0.0010760222802543586,-0.13100857711389452,0.007674418604651163
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.6,6415.0,0.9272339287468218,0.0011476169191077885,0.0003983455569118789,0.004717059771434225,0.1588428806294505,0.005426356589147287
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_catus.1,6500.0,0.9274433178575665,0.0013028278033472831,0.0012751635970117455,0.0010176983070751867,0.027183111284760905,-0.007751937984496124
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.141,6495.0,0.9284518436719179,0.0010977267989817606,0.0007544879082321694,0.00228241513512881,0.15038407582686322,-0.0069767441860465115
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.31,6415.0,0.9287575213761091,0.00021116935754743533,0.0003290871629514208,0.0007480372735216046,-0.1576362697126747,0.005426356589147287
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,6405.0,0.9344135740927155,0.0011056146437476517,0.0013244972954086613,0.0013664221807671024,-0.1601866939382746,0.0069767441860465115
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.10,6479.0,0.9352642948183045,0.0005589964318296641,0.000234934464728336,0.0019984732603518696,0.1621547676070836,-0.004496124031007752
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_inops.1,6488.0,0.9361206437210359,0.0006239452985040614,0.0006669566022955248,0.001609766619492123,-0.02671896861983218,-0.005891472868217054
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Sellimonas_intestinalis.1,6480.0,0.9398676519446255,0.0002750341532446098,0.0004611210010531835,0.0010353635121034914,-0.17973093085974343,-0.004651162790697674
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,6427.0,0.9438173876521732,0.0008767813090308672,0.0003521801264642445,0.004704061324676575,0.11152090637395999,0.003565891472868217
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.103,6429.0,0.9461122078584135,0.00016165243540195497,0.00023084202275732262,0.0006699262514316328,-0.10327940905063722,0.0032558139534883722
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.32,6480.5,0.9535591722010169,0.0010567634242740894,0.0008637504213923009,0.0015465138277825864,0.12480522282722384,-0.004728682170542635
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.34,6480.0,0.9542695520791136,0.0011298445920270594,0.0013234072982421538,0.002208612938702206,-0.08763994035497819,-0.004651162790697674
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.6,6467.0,0.9592667880412953,0.00041700221490109885,0.00020866863013826922,0.001594596356669431,0.13064973081837938,-0.002635658914728682
